conversation_id,turn_number,tweet_id,author_id,role,created_at,text_raw,parent_tweet_id,response_tweet_ids,direct_reply_count,is_branch_point,text_clean,language,quality_flag,thread_id,thread_position
35226,2,35228,AppleSupport,support,2017-11-01 13:33:00+00:00,@123674 We want to help with any issues you're experiencing. Please let us know in DM what's going on with your iPhone. https://t.co/GDrqU22YpT,35226,,0,False,,,,35226_thread_881,2.0
35226,3,35225,123673,customer,2017-11-01 13:34:20+00:00,@123674 @115858 I’m also having issues with my iPad. The battery has suddenly decided to lose 75% from a full charge,35226,35224,1,False,,,,35226_thread_880,2.0
35226,4,35224,AppleSupport,support,2017-11-01 13:42:28+00:00,@123673 We'd like to assist you with your iPad too. Join us in DM at the link below to get started. https://t.co/GDrqU22YpT,35225,,0,False,,,,35226_thread_880,3.0
35235,1,35235,123675,customer,2017-11-01 13:09:15+00:00,@AppleSupport can you help me yo you literally replying to everyone else except me 👋🏼 https://t.co/AG3KoDLJ7e,,35234,1,False,can you help me yo you literally replying to everyone else except me,en,KEEP,35235_thread_882,1.0
35235,2,35234,AppleSupport,support,2017-11-01 13:36:00+00:00,@123675 We'd be happy to see how we can help. What's going on?,35235,35233,1,False,,,,35235_thread_882,2.0
35235,3,35233,123675,customer,2017-11-01 13:36:47+00:00,@AppleSupport Ye every now and then my keyboard keeps disappearing and doesn’t come back up can you help please?,35234,35231,1,False,Ye every now and then my keyboard keeps disappearing and doesn’t come back up can you help please?,en,KEEP,35235_thread_882,3.0
35235,4,35231,123675,customer,2017-11-01 13:37:22+00:00,@AppleSupport So I have to shut my phone down then turn it back on to get it back and it just keeps happening,35233,35229,1,False,So I have to shut my phone down then turn it back on to get it back and it just keeps happening,en,KEEP,35235_thread_882,4.0
35235,5,35229,AppleSupport,support,2017-11-01 13:42:28+00:00,"@123675 So we have a good starting place, can you tell us which device and OS version you're using?",35231,35230,1,False,,,,35235_thread_882,5.0
35235,6,35230,123675,customer,2017-11-01 13:43:17+00:00,@AppleSupport I phone 6s and iOS 11,35229,35232,1,False,I phone 6s and iOS 11,en,KEEP,35235_thread_882,6.0
35235,7,35232,AppleSupport,support,2017-11-01 13:58:32+00:00,@123675 Which iOS 11 version are you running? You can check by going to Settings &gt; General &gt; About &gt; Version.,35230,,0,False,,,,35235_thread_882,7.0
35238,1,35238,118188,customer,2017-11-01 13:17:52+00:00,hey @AppleSupport why does @115948 keep re-fetching the thumbnail when it obviously hasn't changed? #appleQA #ChiefQA #Apple https://t.co/Ipj2L9H8CJ,,35236,1,False,hey why does keep re-fetching the thumbnail when it obviously hasn't changed? appleQA ChiefQA Apple,en,KEEP,35238_thread_883,1.0
35238,2,35236,AppleSupport,support,2017-11-01 13:40:27+00:00,@118188 Thanks for reaching out to us. We are always happy to help. Is this the only playlist that this happens with?,35238,35237,1,False,,,,35238_thread_883,2.0
35238,3,35237,118188,customer,2017-11-01 14:22:43+00:00,"@AppleSupport the thumbnail is re-fetched every time, and if you keep going from playlist#1 to playlist#2 to playlist#1 to playlist#2 it'll always refetch https://t.co/jB31IVu5pD",35236,35239,1,False,"the thumbnail is re-fetched every time, and if you keep going from playlist1 to playlist2 to playlist1 to playlist2 it'll always refetch",en,KEEP,35238_thread_883,3.0
35238,4,35239,AppleSupport,support,2017-11-01 15:08:32+00:00,@118188 Thanks for following up. Send us a DM so we can talk about this with you there. https://t.co/GDrqU22YpT,35237,,0,False,,,,35238_thread_883,4.0
35241,1,35241,123676,customer,2017-11-01 13:22:14+00:00,For those that have been wondering. @AppleSupport why are y’all punishing us for using pronouns!? https://t.co/rwpj6LqUce,,35240,1,False,For those that have been wondering. why are y’all punishing us for using pronouns!?,en,KEEP,35241_thread_884,1.0
35241,2,35240,AppleSupport,support,2017-11-01 13:40:00+00:00,@123676 Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT,35241,,0,False,,,,35241_thread_884,2.0
35245,1,35245,123677,customer,2017-11-01 09:28:12+00:00,@AppleSupport oh dear @123678 still not co-oping with iCloud in ios11.1 really really poor show.,,35243,1,False,oh dear still not co-oping with iCloud in ios11.1 really really poor show.,en,KEEP,35245_thread_885,1.0
35245,2,35243,123677,customer,2017-11-01 09:29:06+00:00,@AppleSupport @123678 @AppleSupport oh dear @123678 still not co-oping with iCloud in ios11.1 really really poor show. #garageband,35245,"35242,35244",1,False,oh dear still not co-oping with iCloud in ios11.1 really really poor show. garageband,en,KEEP,35245_thread_885,2.0
35245,3,35242,AppleSupport,support,2017-11-01 13:39:44+00:00,"@123677 If you're still having troubles, be sure to follow up with our team that helps with GarageBand here:https://t.co/IBIY3vMgPj",35243,,0,False,,,,35245_thread_885,3.0
35247,1,35247,123679,customer,2017-11-01 10:13:13+00:00,"@AppleSupport @115858 guys, I miss Steve. What the hell is this? https://t.co/Tv5HmkrUrb",,35246,1,False,"guys, I miss Steve. What the hell is this?",en,KEEP,35247_thread_886,1.0
35247,2,35246,AppleSupport,support,2017-11-01 13:39:42+00:00,"@123679 We're here to help. To start, what device model and software version are you currently using?",35247,,0,False,,,,35247_thread_886,2.0
35250,1,35250,123680,customer,2017-11-01 13:29:04+00:00,"Everytime I type the letter ""I"" this pops up. #PleaseFixThis @115858 https://t.co/bhB5snCHXr",,"35248,35251",2,True,,,,35250_thread_888,1.0
35250,2,35248,AppleSupport,support,2017-11-01 13:39:42+00:00,@123680 We're here to help. DM us and tell us the device you have and the exact version of iOS you're running. https://t.co/GDrqU22YpT,35250,35249,1,False,,,,35250_thread_888,2.0
35250,3,35251,123989,customer,2017-11-01 13:56:38+00:00,@123680 @115858 Omg me too! I thought I was tripping!,35250,36662,1,False,,,,35250_thread_887,2.0
35250,4,36662,AppleSupport,support,2017-11-01 14:02:09+00:00,@123989 We can definitely look into this with you. Send us a DM and let us know which device you're using. https://t.co/GDrqU22YpT,35251,,0,False,,,,35250_thread_887,3.0
35250,5,35249,123681,customer,2017-11-01 14:56:59+00:00,@AppleSupport @123680 help me too lol,35248,,0,False,help me too lol,unknown,KEEP,35250_thread_888,3.0
35253,1,35253,123682,customer,2017-11-01 09:34:20+00:00,@AppleSupport My battery life is a drama for me I work and it turns to 100% yo 80% in five minutes (ios11.0.3) 😫😫😫 Help plz 😰,,35252,1,False,My battery life is a drama for me I work and it turns to 100% yo 80% in five minutes (ios11.0.3) Help plz,en,KEEP,35253_thread_889,1.0
35253,2,35252,AppleSupport,support,2017-11-01 13:39:12+00:00,"@123682 There's an update to 11.1 now, let's go ahead and do that now: https://t.co/80YRnjDFDk",35253,,0,False,,,,35253_thread_889,2.0
35259,1,35259,123683,customer,2017-10-31 11:49:26+00:00,"@AppleSupport Hi! Although I have full coverage, even with LTE, on my iPhone, I can’t connect to the internet. Can you help me?",,35258,1,False,"Hi! Although I have full coverage, even with LTE, on my iPhone, I can’t connect to the internet. Can you help me?",en,KEEP,35259_thread_890,1.0
35259,2,35258,AppleSupport,support,2017-10-31 13:49:00+00:00,@123683 We can help you. Could you tell us what happens when you try to connect to the Internet? Do you get an error message?,35259,35257,1,False,,,,35259_thread_890,2.0
35259,3,35257,123683,customer,2017-10-31 14:05:21+00:00,"@AppleSupport If I open Safari, for example, a message appears which says that there is no internet connection.",35258,35256,1,False,"If I open Safari, for example, a message appears which says that there is no internet connection.",en,KEEP,35259_thread_890,3.0
35259,4,35256,AppleSupport,support,2017-10-31 14:38:31+00:00,@123683 Are you able to connect when using Wi-Fi? Are you able to make and take calls?,35257,35255,1,False,,,,35259_thread_890,4.0
35259,5,35255,123683,customer,2017-11-01 13:19:22+00:00,"@AppleSupport Yes, I able to :)",35256,35254,1,False,"Yes, I able to :)",unknown,KEEP,35259_thread_890,5.0
35259,6,35254,AppleSupport,support,2017-11-01 13:39:00+00:00,@123683 DM the country or region where you are currently located to continue. https://t.co/GDrqU22YpT,35255,,0,False,,,,35259_thread_890,6.0
35262,1,35262,123684,customer,2017-11-01 13:16:52+00:00,"@AppleSupport I got refunded for an in app purchase on Monday &amp; got a conformation email, but there’s no sign of it in my account yet...",,35260,1,False,"I got refunded for an in app purchase on Monday & got a conformation email, but there’s no sign of it in my account yet...",en,KEEP,35262_thread_891,1.0
35262,2,35260,AppleSupport,support,2017-11-01 13:38:52+00:00,"@123684 Hey there! Depending on your bank, it can take 3-5 business days to reflect in your account. We hope this helps.",35262,35261,1,False,,,,35262_thread_891,2.0
35262,3,35261,123684,customer,2017-11-01 13:50:42+00:00,@AppleSupport Thank you for letting me know.,35260,35263,1,False,Thank you for letting me know.,en,KEEP,35262_thread_891,3.0
35262,4,35263,AppleSupport,support,2017-11-01 13:55:00+00:00,@123684 No problem! Feel free to reach out to us here if you need help in the future.,35261,,0,False,,,,35262_thread_891,4.0
35265,1,35265,123685,customer,2017-11-01 13:30:18+00:00,@AppleSupport why is my iphone not charging? i don’t got time for this shit dawg,,35264,1,False,why is my iphone not charging? i don’t got time for this shit dawg,en,KEEP,35265_thread_892,1.0
35265,2,35264,AppleSupport,support,2017-11-01 13:38:25+00:00,"@123685 It's important for your iPhone to charge reliably. To start, check out these steps: https://t.co/uqxquyfdn0",35265,,0,False,,,,35265_thread_892,2.0
35271,1,35271,123686,customer,2017-10-31 21:12:27+00:00,@AppleSupport what the hell is wrong with ur new update?? My phone keeps getting stuck and powering off (unresponsive). Get ur shit together,,35270,1,False,what the hell is wrong with ur new update?? My phone keeps getting stuck and powering off (unresponsive). Get ur shit together,en,KEEP,35271_thread_893,1.0
35271,2,35270,AppleSupport,support,2017-10-31 21:24:00+00:00,@123686 We'd love to help. Which iPhone model are you using? DM the answer below. https://t.co/GDrqU22YpT,35271,35268,1,False,,,,35271_thread_893,2.0
35271,3,35268,123686,customer,2017-11-01 09:16:26+00:00,"@AppleSupport iPhone 7 and I updated to the newest ios but the phone started crashing and the screen freezing, also powering off",35270,35266,1,False,"iPhone 7 and I updated to the newest ios but the phone started crashing and the screen freezing, also powering off",en,KEEP,35271_thread_893,3.0
35271,4,35266,AppleSupport,support,2017-11-01 13:38:25+00:00,@123686 We'd like to help out with this. Join us in DM so that we can gather more details about your device. https://t.co/GDrqU22YpT,35268,35267,1,False,,,,35271_thread_893,4.0
35271,5,35267,123686,customer,2017-11-09 10:49:47+00:00,@AppleSupport How can I go back to the previous ios version? This one sucks for real... still keeps being stuck 😫🤢,35266,35269,1,False,How can I go back to the previous ios version? This one sucks for real... still keeps being stuck,en,KEEP,35271_thread_893,5.0
35271,6,35269,AppleSupport,support,2017-11-09 15:44:42+00:00,@123686 Going back to a previous iOS version is not possible. What we can do is perform steps that can help us overcome these challenges. Rest assured we'll do our best to help. Send us a Direct Mesage to continue. https://t.co/GDrqU22YpT,35267,,0,False,,,,35271_thread_893,6.0
35274,1,35274,123687,customer,2017-11-01 13:12:01+00:00,@AppleSupport WHY will my phone not stop locking itself when I’m in the middle of doing things???,,35272,1,False,WHY will my phone not stop locking itself when I’m in the middle of doing things???,en,KEEP,35274_thread_894,1.0
35274,2,35272,AppleSupport,support,2017-11-01 13:38:25+00:00,@123687 We want to help get your iPhone working properly. Which exact iOS version and iPhone are you using?,35274,35273,1,False,,,,35274_thread_894,2.0
35274,3,35273,123687,customer,2017-11-01 14:14:06+00:00,"@AppleSupport iPhone 8, iOS 11",35272,35275,1,False,"iPhone 8, iOS 11",unknown,KEEP,35274_thread_894,3.0
35274,4,35275,AppleSupport,support,2017-11-01 15:12:00+00:00,@123687 Thanks.  Please take look under Settings &gt; General &gt; About and let us know the exact iOS version.,35273,35276,1,False,,,,35274_thread_894,4.0
35274,5,35276,123687,customer,2017-11-01 15:13:08+00:00,@AppleSupport  https://t.co/yvu10fymce,35275,35277,1,False,,unknown,EMPTY_AFTER_CLEANING,35274_thread_894,5.0
35274,6,35277,AppleSupport,support,2017-11-01 15:44:31+00:00,@123687 Thank you. Please check to see if you have an update available under Settings &gt; General &gt; Software Update.,35276,,0,False,,,,35274_thread_894,6.0
35279,1,35279,123688,customer,2017-11-01 13:28:37+00:00,"Got burned and scarred with my magsafe charger and Apple didn't give a shit, so I'm switching to Microsoft. @AppleSupport @115858 https://t.co/GivRMgiSWk",,35278,1,False,"Got burned and scarred with my magsafe charger and Apple didn't give a shit, so I'm switching to Microsoft.",en,KEEP,35279_thread_895,1.0
35279,2,35278,AppleSupport,support,2017-11-01 13:38:25+00:00,@123688 We want to look into this with you. Send us a DM letting us know more about what happened. https://t.co/GDrqU22YpT,35279,,0,False,,,,35279_thread_895,2.0
35281,1,35281,123689,customer,2017-11-01 10:10:04+00:00,@AppleSupport why is my alarm sound not working when on silent and volume on lock screen not working after the update??,,35280,1,False,why is my alarm sound not working when on silent and volume on lock screen not working after the update??,en,KEEP,35281_thread_896,1.0
35281,2,35280,AppleSupport,support,2017-11-01 13:38:24+00:00,@123689 We're here for you. Does this happen when Do Not Disturb is enabled? Do newly created alarms have the same issue?,35281,,0,False,,,,35281_thread_896,2.0
35284,1,35284,123690,customer,2017-11-01 10:19:17+00:00,@AppleSupport These question mark boxes are about to make me mad lol please help,,35282,1,False,These question mark boxes are about to make me mad lol please help,en,KEEP,35284_thread_897,1.0
35284,2,35282,AppleSupport,support,2017-11-01 13:37:26+00:00,@123690 We'd be happy to see how we can help. Which device and OS version are you experiencing this on?,35284,35283,1,False,,,,35284_thread_897,2.0
35284,3,35283,123690,customer,2017-11-01 14:08:11+00:00,"@AppleSupport 7 Plus, iOS 11.1",35282,35285,1,False,"7 Plus, iOS 11.1",unknown,KEEP,35284_thread_897,3.0
35284,4,35285,AppleSupport,support,2017-11-01 14:11:29+00:00,"@123690 DM us your country, and we'll continue working there. https://t.co/GDrqU22YpT",35283,,0,False,,,,35284_thread_897,4.0
